label|source_id|source_type|target_id|target_type
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003869384|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003868966|exon|ENSG00000227906|gene
part_of|ENSE00003856118|exon|ENSG00000227906|gene
part_of|ENSE00003659605|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003880110|exon|ENSG00000227906|gene
part_of|ENSE00003876205|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003541461|exon|ENSG00000227906|gene
part_of|ENSE00003883294|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003541461|exon|ENSG00000227906|gene
part_of|ENSE00003535996|exon|ENSG00000227906|gene
part_of|ENSE00003659605|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003541461|exon|ENSG00000227906|gene
part_of|ENSE00003570255|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003541461|exon|ENSG00000227906|gene
part_of|ENSE00003851346|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00003885986|exon|ENSG00000227906|gene
part_of|ENSE00003858248|exon|ENSG00000227906|gene
part_of|ENSE00003870727|exon|ENSG00000227906|gene
part_of|ENSE00003535996|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00003858844|exon|ENSG00000227906|gene
part_of|ENSE00003858022|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00003580445|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00003882672|exon|ENSG00000227906|gene
part_of|ENSE00003864672|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00003866115|exon|ENSG00000227906|gene
part_of|ENSE00003863293|exon|ENSG00000227906|gene
part_of|ENSE00003883620|exon|ENSG00000227906|gene
part_of|ENSE00001634575|exon|ENSG00000227906|gene
part_of|ENSE00001794719|exon|ENSG00000227906|gene
part_of|ENSE00001614403|exon|ENSG00000227906|gene
part_of|ENSE00001601363|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00003881102|exon|ENSG00000227906|gene
part_of|ENSE00001725549|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001775368|exon|ENSG00000227906|gene
part_of|ENSE00001665651|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001728322|exon|ENSG00000227906|gene
part_of|ENSE00001750645|exon|ENSG00000227906|gene
part_of|ENSE00001703794|exon|ENSG00000227906|gene
part_of|ENSE00003881231|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00001754406|exon|ENSG00000227906|gene
part_of|ENSE00003858730|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001754406|exon|ENSG00000227906|gene
part_of|ENSE00003852538|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003877026|exon|ENSG00000227906|gene
part_of|ENSE00003860076|exon|ENSG00000227906|gene
part_of|ENSE00003986099|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00003986098|exon|ENSG00000227906|gene
part_of|ENSE00001597013|exon|ENSG00000227906|gene
part_of|ENSE00001592231|exon|ENSG00000227906|gene
part_of|ENSE00001681685|exon|ENSG00000227906|gene
part_of|ENSE00001739430|exon|ENSG00000227906|gene
part_of|ENSE00003982604|exon|ENSG00000227906|gene
part_of|ENSE00003982603|exon|ENSG00000227906|gene
part_of|ENSE00003742433|exon|ENSG00000276525|gene
part_of|ENSE00003924063|exon|ENSG00000132639|gene
part_of|ENSE00003935706|exon|ENSG00000132639|gene
part_of|ENSE00003932023|exon|ENSG00000132639|gene
part_of|ENSE00003929590|exon|ENSG00000132639|gene
part_of|ENSE00003923457|exon|ENSG00000132639|gene
part_of|ENSE00003924063|exon|ENSG00000132639|gene
part_of|ENSE00003935706|exon|ENSG00000132639|gene
part_of|ENSE00003932023|exon|ENSG00000132639|gene
part_of|ENSE00003929590|exon|ENSG00000132639|gene
part_of|ENSE00003926350|exon|ENSG00000132639|gene
part_of|ENSE00003924063|exon|ENSG00000132639|gene
part_of|ENSE00003935706|exon|ENSG00000132639|gene
part_of|ENSE00003932023|exon|ENSG00000132639|gene
part_of|ENSE00003922985|exon|ENSG00000132639|gene
part_of|ENSE00003924063|exon|ENSG00000132639|gene
part_of|ENSE00003935706|exon|ENSG00000132639|gene
part_of|ENSE00003932023|exon|ENSG00000132639|gene
part_of|ENSE00003929590|exon|ENSG00000132639|gene
part_of|ENSE00003922880|exon|ENSG00000132639|gene
part_of|ENSE00003936932|exon|ENSG00000132639|gene
part_of|ENSE00001652934|exon|ENSG00000132639|gene
part_of|ENSE00003925820|exon|ENSG00000132639|gene
part_of|ENSE00001915379|exon|ENSG00000132639|gene
part_of|ENSE00001906405|exon|ENSG00000132639|gene
part_of|ENSE00003934562|exon|ENSG00000132639|gene
part_of|ENSE00003927437|exon|ENSG00000132639|gene
part_of|ENSE00003932083|exon|ENSG00000132639|gene
part_of|ENSE00003613126|exon|ENSG00000132639|gene
part_of|ENSE00003926442|exon|ENSG00000132639|gene
part_of|ENSE00003929590|exon|ENSG00000132639|gene
part_of|ENSE00003934001|exon|ENSG00000132639|gene
part_of|ENSE00003926832|exon|ENSG00000132639|gene
part_of|ENSE00001895053|exon|ENSG00000132639|gene
part_of|ENSE00003613126|exon|ENSG00000132639|gene
part_of|ENSE00003654926|exon|ENSG00000132639|gene
part_of|ENSE00003873940|exon|ENSG00000230506|gene
part_of|ENSE00003851487|exon|ENSG00000230506|gene
part_of|ENSE00003859992|exon|ENSG00000230506|gene
part_of|ENSE00003872006|exon|ENSG00000230506|gene
part_of|ENSE00001608914|exon|ENSG00000230506|gene
part_of|ENSE00001619967|exon|ENSG00000230506|gene
part_of|ENSE00003874991|exon|ENSG00000232448|gene
part_of|ENSE00001647669|exon|ENSG00000232448|gene
part_of|ENSE00001683989|exon|ENSG00000232448|gene
part_of|ENSE00001614061|exon|ENSG00000232448|gene
part_of|ENSE00001647669|exon|ENSG00000232448|gene
part_of|ENSE00001683989|exon|ENSG00000232448|gene
part_of|ENSE00003933716|exon|ENSG00000289505|gene
part_of|ENSE00003853619|exon|ENSG00000286936|gene
part_of|ENSE00003857864|exon|ENSG00000286936|gene
part_of|ENSE00001767706|exon|ENSG00000237005|gene
part_of|ENSE00001802131|exon|ENSG00000214835|gene
part_of|ENSE00001793827|exon|ENSG00000230750|gene
part_of|ENSE00003849903|exon|ENSG00000125863|gene
part_of|ENSE00001226222|exon|ENSG00000125863|gene
part_of|ENSE00003842046|exon|ENSG00000125863|gene
part_of|ENSE00003850923|exon|ENSG00000125863|gene
part_of|ENSE00003849188|exon|ENSG00000125863|gene
part_of|ENSE00003844874|exon|ENSG00000125863|gene
part_of|ENSE00003849235|exon|ENSG00000125863|gene
part_of|ENSE00001740569|exon|ENSG00000235036|gene
part_of|ENSE00002266505|exon|ENSG00000101384|gene
part_of|ENSE00003562795|exon|ENSG00000101384|gene
part_of|ENSE00003725473|exon|ENSG00000101384|gene
part_of|ENSE00003752389|exon|ENSG00000101384|gene
part_of|ENSE00003711846|exon|ENSG00000101384|gene
part_of|ENSE00003738831|exon|ENSG00000101384|gene
part_of|ENSE00003711951|exon|ENSG00000101384|gene
part_of|ENSE00003754249|exon|ENSG00000101384|gene
part_of|ENSE00003736899|exon|ENSG00000101384|gene
part_of|ENSE00003723791|exon|ENSG00000101384|gene
part_of|ENSE00003729400|exon|ENSG00000101384|gene
part_of|ENSE00003726466|exon|ENSG00000101384|gene
part_of|ENSE00003721051|exon|ENSG00000101384|gene
part_of|ENSE00003476877|exon|ENSG00000101384|gene
part_of|ENSE00001947663|exon|ENSG00000101384|gene
part_of|ENSE00003752952|exon|ENSG00000101384|gene
part_of|ENSE00003751763|exon|ENSG00000101384|gene
part_of|ENSE00003738310|exon|ENSG00000101384|gene
part_of|ENSE00003715657|exon|ENSG00000101384|gene
part_of|ENSE00003734938|exon|ENSG00000101384|gene
part_of|ENSE00003724911|exon|ENSG00000101384|gene
part_of|ENSE00003752773|exon|ENSG00000101384|gene
part_of|ENSE00003729300|exon|ENSG00000101384|gene
part_of|ENSE00002257575|exon|ENSG00000101384|gene
part_of|ENSE00002258678|exon|ENSG00000101384|gene
part_of|ENSE00003753571|exon|ENSG00000101384|gene
part_of|ENSE00003728662|exon|ENSG00000101384|gene
part_of|ENSE00003716834|exon|ENSG00000101384|gene
part_of|ENSE00003711846|exon|ENSG00000101384|gene
part_of|ENSE00003747697|exon|ENSG00000101384|gene
part_of|ENSE00003754249|exon|ENSG00000101384|gene
part_of|ENSE00003736899|exon|ENSG00000101384|gene
part_of|ENSE00003723791|exon|ENSG00000101384|gene
part_of|ENSE00003729400|exon|ENSG00000101384|gene
part_of|ENSE00003726466|exon|ENSG00000101384|gene
part_of|ENSE00003721051|exon|ENSG00000101384|gene
part_of|ENSE00003476877|exon|ENSG00000101384|gene
part_of|ENSE00001947663|exon|ENSG00000101384|gene
part_of|ENSE00003752952|exon|ENSG00000101384|gene
part_of|ENSE00003751763|exon|ENSG00000101384|gene
part_of|ENSE00003738310|exon|ENSG00000101384|gene
part_of|ENSE00003715657|exon|ENSG00000101384|gene
part_of|ENSE00003734938|exon|ENSG00000101384|gene
part_of|ENSE00003828191|exon|ENSG00000101384|gene
part_of|ENSE00001836353|exon|ENSG00000101384|gene
part_of|ENSE00003476877|exon|ENSG00000101384|gene
part_of|ENSE00001947663|exon|ENSG00000101384|gene
part_of|ENSE00003731586|exon|ENSG00000101384|gene
part_of|ENSE00003725675|exon|ENSG00000101384|gene
part_of|ENSE00003721051|exon|ENSG00000101384|gene
part_of|ENSE00003744709|exon|ENSG00000101384|gene
part_of|ENSE00003713741|exon|ENSG00000101384|gene
part_of|ENSE00003746960|exon|ENSG00000101384|gene
part_of|ENSE00003713855|exon|ENSG00000101384|gene
part_of|ENSE00003715622|exon|ENSG00000273745|gene
part_of|ENSE00003861187|exon|ENSG00000270792|gene
part_of|ENSE00003873762|exon|ENSG00000270792|gene
part_of|ENSE00003458222|exon|ENSG00000270792|gene
part_of|ENSE00003545135|exon|ENSG00000270792|gene
part_of|ENSE00003580146|exon|ENSG00000270792|gene
part_of|ENSE00003613946|exon|ENSG00000270792|gene
part_of|ENSE00003468243|exon|ENSG00000270792|gene
part_of|ENSE00003559695|exon|ENSG00000270792|gene
part_of|ENSE00003545135|exon|ENSG00000270792|gene
part_of|ENSE00003580146|exon|ENSG00000270792|gene
part_of|ENSE00003613946|exon|ENSG00000270792|gene
part_of|ENSE00003561083|exon|ENSG00000270792|gene
part_of|ENSE00003572304|exon|ENSG00000270792|gene
part_of|ENSE00003599363|exon|ENSG00000270792|gene
part_of|ENSE00003650185|exon|ENSG00000270792|gene
part_of|ENSE00003489426|exon|ENSG00000270792|gene
part_of|ENSE00003572304|exon|ENSG00000270792|gene
part_of|ENSE00003489426|exon|ENSG00000270792|gene
part_of|ENSE00003465834|exon|ENSG00000270792|gene
part_of|ENSE00003849837|exon|ENSG00000224961|gene
part_of|ENSE00003844430|exon|ENSG00000224961|gene
part_of|ENSE00001591895|exon|ENSG00000224961|gene
part_of|ENSE00001676850|exon|ENSG00000224961|gene
part_of|ENSE00003887550|exon|ENSG00000224961|gene
part_of|ENSE00001591895|exon|ENSG00000224961|gene
part_of|ENSE00003877610|exon|ENSG00000224961|gene
part_of|ENSE00001593087|exon|ENSG00000234900|gene
part_of|ENSE00001757717|exon|ENSG00000234900|gene
part_of|ENSE00001603450|exon|ENSG00000234900|gene
part_of|ENSE00003857611|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00001762794|exon|ENSG00000232900|gene
part_of|ENSE00003869063|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00003884654|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003863115|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003863115|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003863115|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003863115|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00003884654|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003863115|exon|ENSG00000232900|gene
part_of|ENSE00003857611|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003859374|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00001635626|exon|ENSG00000232900|gene
part_of|ENSE00003883781|exon|ENSG00000232900|gene
part_of|ENSE00003854327|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00003877860|exon|ENSG00000232900|gene
part_of|ENSE00003852067|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00003858965|exon|ENSG00000232900|gene
part_of|ENSE00003855791|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00003874230|exon|ENSG00000232900|gene
part_of|ENSE00003854327|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00001632701|exon|ENSG00000232900|gene
part_of|ENSE00003858785|exon|ENSG00000232900|gene
part_of|ENSE00003868539|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00003862729|exon|ENSG00000232900|gene
part_of|ENSE00003880039|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00003862729|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00003879076|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00001696451|exon|ENSG00000232900|gene
part_of|ENSE00003879076|exon|ENSG00000232900|gene
part_of|ENSE00001717296|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00003879076|exon|ENSG00000232900|gene
part_of|ENSE00003880039|exon|ENSG00000232900|gene
part_of|ENSE00003885077|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00003879076|exon|ENSG00000232900|gene
part_of|ENSE00003857611|exon|ENSG00000232900|gene
part_of|ENSE00003855578|exon|ENSG00000232900|gene
part_of|ENSE00003869211|exon|ENSG00000232900|gene
part_of|ENSE00001647316|exon|ENSG00000232900|gene
part_of|ENSE00001755268|exon|ENSG00000232900|gene
part_of|ENSE00003875940|exon|ENSG00000232900|gene
part_of|ENSE00003879076|exon|ENSG00000232900|gene
part_of|ENSE00001554708|exon|ENSG00000217809|gene
part_of|ENSE00003878601|exon|ENSG00000125899|gene
part_of|ENSE00003872201|exon|ENSG00000125899|gene
part_of|ENSE00001476839|exon|ENSG00000125899|gene
part_of|ENSE00001476835|exon|ENSG00000125899|gene
part_of|ENSE00003885250|exon|ENSG00000125899|gene
part_of|ENSE00003861121|exon|ENSG00000125899|gene
part_of|ENSE00003877876|exon|ENSG00000125899|gene
part_of|ENSE00003873246|exon|ENSG00000125899|gene
part_of|ENSE00001476839|exon|ENSG00000125899|gene
part_of|ENSE00001476835|exon|ENSG00000125899|gene
part_of|ENSE00001476832|exon|ENSG00000125899|gene
part_of|ENSE00003859684|exon|ENSG00000125899|gene
part_of|ENSE00001476839|exon|ENSG00000125899|gene
part_of|ENSE00001476835|exon|ENSG00000125899|gene
part_of|ENSE00003885250|exon|ENSG00000125899|gene
part_of|ENSE00003468041|exon|ENSG00000270777|gene
part_of|ENSE00001714632|exon|ENSG00000230990|gene
part_of|ENSE00001791334|exon|ENSG00000230990|gene
part_of|ENSE00001604695|exon|ENSG00000230990|gene
part_of|ENSE00001675896|exon|ENSG00000230990|gene
part_of|ENSE00001715569|exon|ENSG00000230990|gene
part_of|ENSE00001743391|exon|ENSG00000230990|gene
part_of|ENSE00001766527|exon|ENSG00000230990|gene
part_of|ENSE00001669309|exon|ENSG00000230990|gene
part_of|ENSE00003875227|exon|ENSG00000230990|gene
part_of|ENSE00001766527|exon|ENSG00000230990|gene
part_of|ENSE00003877932|exon|ENSG00000230990|gene
part_of|ENSE00003857464|exon|ENSG00000230990|gene
part_of|ENSE00001766527|exon|ENSG00000230990|gene
part_of|ENSE00001663715|exon|ENSG00000230990|gene
part_of|ENSE00003851374|exon|ENSG00000230990|gene
part_of|ENSE00001766527|exon|ENSG00000230990|gene
part_of|ENSE00003869675|exon|ENSG00000230990|gene
part_of|ENSE00001656386|exon|ENSG00000235544|gene
part_of|ENSE00003779473|exon|ENSG00000282478|gene
part_of|ENSE00003782240|exon|ENSG00000282478|gene
part_of|ENSE00003777435|exon|ENSG00000282478|gene
part_of|ENSE00003865904|exon|ENSG00000287754|gene
part_of|ENSE00003880904|exon|ENSG00000287754|gene
part_of|ENSE00003867358|exon|ENSG00000287754|gene
part_of|ENSE00003597548|exon|ENSG00000271397|gene
part_of|ENSE00001610804|exon|ENSG00000237256|gene
part_of|ENSE00002585488|exon|ENSG00000261411|gene
part_of|ENSE00002572773|exon|ENSG00000228422|gene
part_of|ENSE00002571549|exon|ENSG00000228422|gene
part_of|ENSE00003868655|exon|ENSG00000228422|gene
part_of|ENSE00001782602|exon|ENSG00000228422|gene
part_of|ENSE00003852653|exon|ENSG00000228422|gene
part_of|ENSE00001782602|exon|ENSG00000228422|gene
part_of|ENSE00003843982|exon|ENSG00000228422|gene
part_of|ENSE00003847207|exon|ENSG00000228422|gene
part_of|ENSE00003842959|exon|ENSG00000228422|gene
part_of|ENSE00003849987|exon|ENSG00000228422|gene
part_of|ENSE00001672591|exon|ENSG00000228422|gene
part_of|ENSE00001782602|exon|ENSG00000228422|gene
part_of|ENSE00003875421|exon|ENSG00000228422|gene
part_of|ENSE00003849987|exon|ENSG00000228422|gene
part_of|ENSE00003851555|exon|ENSG00000228422|gene
part_of|ENSE00002550732|exon|ENSG00000228422|gene
part_of|ENSE00002544955|exon|ENSG00000228422|gene
part_of|ENSE00003868508|exon|ENSG00000228422|gene
part_of|ENSE00003888065|exon|ENSG00000228422|gene
part_of|ENSE00003849987|exon|ENSG00000228422|gene
part_of|ENSE00002544955|exon|ENSG00000228422|gene
part_of|ENSE00003866092|exon|ENSG00000228422|gene
part_of|ENSE00003879487|exon|ENSG00000228422|gene
part_of|ENSE00001590167|exon|ENSG00000222281|gene
part_of|ENSE00003588437|exon|ENSG00000271298|gene
part_of|ENSE00001911554|exon|ENSG00000132640|gene
part_of|ENSE00003471233|exon|ENSG00000132640|gene
part_of|ENSE00001950345|exon|ENSG00000132640|gene
part_of|ENSE00001917516|exon|ENSG00000132640|gene
part_of|ENSE00003471233|exon|ENSG00000132640|gene
part_of|ENSE00001921113|exon|ENSG00000132640|gene
part_of|ENSE00001914798|exon|ENSG00000132640|gene
part_of|ENSE00001838559|exon|ENSG00000132640|gene
part_of|ENSE00001810665|exon|ENSG00000132640|gene
part_of|ENSE00001905909|exon|ENSG00000132640|gene
part_of|ENSE00001651853|exon|ENSG00000236526|gene
part_of|ENSE00001606984|exon|ENSG00000236526|gene
part_of|ENSE00001802502|exon|ENSG00000236526|gene
part_of|ENSE00003876622|exon|ENSG00000235292|gene
part_of|ENSE00003882635|exon|ENSG00000235292|gene
part_of|ENSE00003857165|exon|ENSG00000235292|gene
part_of|ENSE00001774029|exon|ENSG00000235292|gene
part_of|ENSE00001735799|exon|ENSG00000235292|gene
part_of|ENSE00001645718|exon|ENSG00000230437|gene
part_of|ENSE00001733253|exon|ENSG00000230437|gene
part_of|ENSE00001777561|exon|ENSG00000235698|gene
part_of|ENSE00001596657|exon|ENSG00000233048|gene
part_of|ENSE00001666714|exon|ENSG00000233048|gene
