label|source|source_id|source_type|source_url|target_id|target_type|taxon_id
child_pathway_of|REACTOME|R-DME-113501|pathway|https://reactome.org|R-DME-113510|pathway|7227
child_pathway_of|REACTOME|R-DME-426048|pathway|https://reactome.org|R-DME-114508|pathway|7227
child_pathway_of|REACTOME|R-DME-1169091|pathway|https://reactome.org|R-DME-1168372|pathway|7227
child_pathway_of|REACTOME|R-DME-2025928|pathway|https://reactome.org|R-DME-1168372|pathway|7227
child_pathway_of|REACTOME|R-DME-8983711|pathway|https://reactome.org|R-DME-1169410|pathway|7227
child_pathway_of|REACTOME|R-DME-9833482|pathway|https://reactome.org|R-DME-1169410|pathway|7227
child_pathway_of|REACTOME|R-DME-1300642|pathway|https://reactome.org|R-DME-1187000|pathway|7227
child_pathway_of|REACTOME|R-DME-8941413|pathway|https://reactome.org|R-DME-1222556|pathway|7227
child_pathway_of|REACTOME|R-DME-1250196|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-1963640|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-1963642|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-6785631|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-8863795|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-9652282|pathway|https://reactome.org|R-DME-1227986|pathway|7227
child_pathway_of|REACTOME|R-DME-1234158|pathway|https://reactome.org|R-DME-1234174|pathway|7227
child_pathway_of|REACTOME|R-DME-1234176|pathway|https://reactome.org|R-DME-1234174|pathway|7227
child_pathway_of|REACTOME|R-DME-1250342|pathway|https://reactome.org|R-DME-1236394|pathway|7227
child_pathway_of|REACTOME|R-DME-1250347|pathway|https://reactome.org|R-DME-1236394|pathway|7227
child_pathway_of|REACTOME|R-DME-1251985|pathway|https://reactome.org|R-DME-1236394|pathway|7227
child_pathway_of|REACTOME|R-DME-1253288|pathway|https://reactome.org|R-DME-1236394|pathway|7227
child_pathway_of|REACTOME|R-DME-1236973|pathway|https://reactome.org|R-DME-1236975|pathway|7227
child_pathway_of|REACTOME|R-DME-1236974|pathway|https://reactome.org|R-DME-1236975|pathway|7227
child_pathway_of|REACTOME|R-DME-1236978|pathway|https://reactome.org|R-DME-1236975|pathway|7227
child_pathway_of|REACTOME|R-DME-198323|pathway|https://reactome.org|R-DME-1257604|pathway|7227
child_pathway_of|REACTOME|R-DME-198693|pathway|https://reactome.org|R-DME-1257604|pathway|7227
child_pathway_of|REACTOME|R-DME-199418|pathway|https://reactome.org|R-DME-1257604|pathway|7227
child_pathway_of|REACTOME|R-DME-6807070|pathway|https://reactome.org|R-DME-1257604|pathway|7227
child_pathway_of|REACTOME|R-DME-1181150|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-186712|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-525793|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-6805567|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-9616222|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-9675108|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-9730414|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-9758941|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-9843745|pathway|https://reactome.org|R-DME-1266738|pathway|7227
child_pathway_of|REACTOME|R-DME-449147|pathway|https://reactome.org|R-DME-1280215|pathway|7227
child_pathway_of|REACTOME|R-DME-5668541|pathway|https://reactome.org|R-DME-1280215|pathway|7227
child_pathway_of|REACTOME|R-DME-913531|pathway|https://reactome.org|R-DME-1280215|pathway|7227
child_pathway_of|REACTOME|R-DME-9607240|pathway|https://reactome.org|R-DME-1280215|pathway|7227
child_pathway_of|REACTOME|R-DME-198933|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-202403|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-2132295|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-388841|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-392517|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-983169|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-983705|pathway|https://reactome.org|R-DME-1280218|pathway|7227
child_pathway_of|REACTOME|R-DME-1296041|pathway|https://reactome.org|R-DME-1296059|pathway|7227
child_pathway_of|REACTOME|R-DME-1296025|pathway|https://reactome.org|R-DME-1296065|pathway|7227
child_pathway_of|REACTOME|R-DME-1296053|pathway|https://reactome.org|R-DME-1296065|pathway|7227
child_pathway_of|REACTOME|R-DME-1296059|pathway|https://reactome.org|R-DME-1296065|pathway|7227
child_pathway_of|REACTOME|R-DME-1296067|pathway|https://reactome.org|R-DME-1296065|pathway|7227
child_pathway_of|REACTOME|R-DME-1296052|pathway|https://reactome.org|R-DME-1296071|pathway|7227
child_pathway_of|REACTOME|R-DME-1296061|pathway|https://reactome.org|R-DME-1296071|pathway|7227
child_pathway_of|REACTOME|R-DME-1296065|pathway|https://reactome.org|R-DME-1296071|pathway|7227
child_pathway_of|REACTOME|R-DME-1296072|pathway|https://reactome.org|R-DME-1296071|pathway|7227
child_pathway_of|REACTOME|R-DME-1296346|pathway|https://reactome.org|R-DME-1296071|pathway|7227
child_pathway_of|REACTOME|R-DME-1299316|pathway|https://reactome.org|R-DME-1296346|pathway|7227
child_pathway_of|REACTOME|R-DME-1299344|pathway|https://reactome.org|R-DME-1296346|pathway|7227
child_pathway_of|REACTOME|R-DME-1299503|pathway|https://reactome.org|R-DME-1296346|pathway|7227
child_pathway_of|REACTOME|R-DME-2395516|pathway|https://reactome.org|R-DME-1362409|pathway|7227
child_pathway_of|REACTOME|R-DME-141334|pathway|https://reactome.org|R-DME-140179|pathway|7227
child_pathway_of|REACTOME|R-DME-3371378|pathway|https://reactome.org|R-DME-140534|pathway|7227
child_pathway_of|REACTOME|R-DME-69416|pathway|https://reactome.org|R-DME-140534|pathway|7227
child_pathway_of|REACTOME|R-DME-140837|pathway|https://reactome.org|R-DME-140877|pathway|7227
child_pathway_of|REACTOME|R-DME-140875|pathway|https://reactome.org|R-DME-140877|pathway|7227
child_pathway_of|REACTOME|R-DME-141430|pathway|https://reactome.org|R-DME-141405|pathway|7227
child_pathway_of|REACTOME|R-DME-163210|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-166187|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-611105|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-70268|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-71403|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-880009|pathway|https://reactome.org|R-DME-1428517|pathway|7227
child_pathway_of|REACTOME|R-DME-1362409|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-1428517|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-1475029|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-1483249|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-15869|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-163685|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-189445|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-196854|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-202131|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-211859|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-556833|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-71291|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-71387|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-71737|pathway|https://reactome.org|R-DME-1430728|pathway|7227
child_pathway_of|REACTOME|R-DME-1433559|pathway|https://reactome.org|R-DME-1433557|pathway|7227
child_pathway_of|REACTOME|R-DME-1187000|pathway|https://reactome.org|R-DME-1474165|pathway|7227
child_pathway_of|REACTOME|R-DME-1442490|pathway|https://reactome.org|R-DME-1474228|pathway|7227
child_pathway_of|REACTOME|R-DME-1592389|pathway|https://reactome.org|R-DME-1474228|pathway|7227
child_pathway_of|REACTOME|R-DME-1474228|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-1474290|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-1566948|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-216083|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-3000171|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-3000178|pathway|https://reactome.org|R-DME-1474244|pathway|7227
child_pathway_of|REACTOME|R-DME-1650814|pathway|https://reactome.org|R-DME-1474290|pathway|7227
child_pathway_of|REACTOME|R-DME-2022090|pathway|https://reactome.org|R-DME-1474290|pathway|7227
child_pathway_of|REACTOME|R-DME-1237044|pathway|https://reactome.org|R-DME-1480926|pathway|7227
child_pathway_of|REACTOME|R-DME-1247673|pathway|https://reactome.org|R-DME-1480926|pathway|7227
child_pathway_of|REACTOME|R-DME-1482788|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482798|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482801|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482839|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482883|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482922|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1482925|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483076|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483101|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483115|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483148|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483166|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483191|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483196|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483213|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1483226|pathway|https://reactome.org|R-DME-1483206|pathway|7227
child_pathway_of|REACTOME|R-DME-1855167|pathway|https://reactome.org|R-DME-1483249|pathway|7227
child_pathway_of|REACTOME|R-DME-1855183|pathway|https://reactome.org|R-DME-1483249|pathway|7227
child_pathway_of|REACTOME|R-DME-1855191|pathway|https://reactome.org|R-DME-1483249|pathway|7227
child_pathway_of|REACTOME|R-DME-1855204|pathway|https://reactome.org|R-DME-1483249|pathway|7227
child_pathway_of|REACTOME|R-DME-1855231|pathway|https://reactome.org|R-DME-1483249|pathway|7227
child_pathway_of|REACTOME|R-DME-1483196|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1483248|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1660499|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1660514|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1660516|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1660517|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-6814848|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-8847453|pathway|https://reactome.org|R-DME-1483255|pathway|7227
child_pathway_of|REACTOME|R-DME-1483206|pathway|https://reactome.org|R-DME-1483257|pathway|7227
child_pathway_of|REACTOME|R-DME-1483255|pathway|https://reactome.org|R-DME-1483257|pathway|7227
child_pathway_of|REACTOME|R-DME-111997|pathway|https://reactome.org|R-DME-1489509|pathway|7227
child_pathway_of|REACTOME|R-DME-373753|pathway|https://reactome.org|R-DME-1500931|pathway|7227
child_pathway_of|REACTOME|R-DME-446728|pathway|https://reactome.org|R-DME-1500931|pathway|7227
child_pathway_of|REACTOME|R-DME-156581|pathway|https://reactome.org|R-DME-156580|pathway|7227
child_pathway_of|REACTOME|R-DME-156584|pathway|https://reactome.org|R-DME-156580|pathway|7227
child_pathway_of|REACTOME|R-DME-156588|pathway|https://reactome.org|R-DME-156580|pathway|7227
child_pathway_of|REACTOME|R-DME-156590|pathway|https://reactome.org|R-DME-156580|pathway|7227
child_pathway_of|REACTOME|R-DME-173599|pathway|https://reactome.org|R-DME-156588|pathway|7227
child_pathway_of|REACTOME|R-DME-174403|pathway|https://reactome.org|R-DME-156590|pathway|7227
child_pathway_of|REACTOME|R-DME-2129379|pathway|https://reactome.org|R-DME-1566948|pathway|7227
child_pathway_of|REACTOME|R-DME-156902|pathway|https://reactome.org|R-DME-156842|pathway|7227
child_pathway_of|REACTOME|R-DME-1912422|pathway|https://reactome.org|R-DME-157118|pathway|7227
child_pathway_of|REACTOME|R-DME-1980143|pathway|https://reactome.org|R-DME-157118|pathway|7227
child_pathway_of|REACTOME|R-DME-1980145|pathway|https://reactome.org|R-DME-157118|pathway|7227
child_pathway_of|REACTOME|R-DME-9013694|pathway|https://reactome.org|R-DME-157118|pathway|7227
child_pathway_of|REACTOME|R-DME-180786|pathway|https://reactome.org|R-DME-157579|pathway|7227
child_pathway_of|REACTOME|R-DME-190828|pathway|https://reactome.org|R-DME-157858|pathway|7227
child_pathway_of|REACTOME|R-DME-499943|pathway|https://reactome.org|R-DME-15869|pathway|7227
child_pathway_of|REACTOME|R-DME-8956319|pathway|https://reactome.org|R-DME-15869|pathway|7227
child_pathway_of|REACTOME|R-DME-8956320|pathway|https://reactome.org|R-DME-15869|pathway|7227
child_pathway_of|REACTOME|R-DME-8956321|pathway|https://reactome.org|R-DME-15869|pathway|7227
child_pathway_of|REACTOME|R-DME-2151201|pathway|https://reactome.org|R-DME-1592230|pathway|7227
child_pathway_of|REACTOME|R-DME-8949613|pathway|https://reactome.org|R-DME-1592230|pathway|7227
child_pathway_of|REACTOME|R-DME-159227|pathway|https://reactome.org|R-DME-159234|pathway|7227
child_pathway_of|REACTOME|R-DME-159230|pathway|https://reactome.org|R-DME-159234|pathway|7227
child_pathway_of|REACTOME|R-DME-159231|pathway|https://reactome.org|R-DME-159234|pathway|7227
child_pathway_of|REACTOME|R-DME-1810476|pathway|https://reactome.org|R-DME-1606322|pathway|7227
child_pathway_of|REACTOME|R-DME-1614517|pathway|https://reactome.org|R-DME-1614558|pathway|7227
child_pathway_of|REACTOME|R-DME-1237112|pathway|https://reactome.org|R-DME-1614635|pathway|7227
child_pathway_of|REACTOME|R-DME-1614558|pathway|https://reactome.org|R-DME-1614635|pathway|7227
child_pathway_of|REACTOME|R-DME-1614603|pathway|https://reactome.org|R-DME-1614635|pathway|7227
child_pathway_of|REACTOME|R-DME-157118|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-165159|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-195721|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-2028269|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-354192|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-372790|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-5358351|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-5683057|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-73887|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9006925|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9006927|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9006931|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9006934|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9006936|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-9716542|pathway|https://reactome.org|R-DME-162582|pathway|7227
child_pathway_of|REACTOME|R-DME-1638074|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-1638091|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-174362|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-1793185|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-1971475|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-2142845|pathway|https://reactome.org|R-DME-1630316|pathway|7227
child_pathway_of|REACTOME|R-DME-162699|pathway|https://reactome.org|R-DME-163125|pathway|7227
child_pathway_of|REACTOME|R-DME-162710|pathway|https://reactome.org|R-DME-163125|pathway|7227
child_pathway_of|REACTOME|R-DME-9663891|pathway|https://reactome.org|R-DME-1632852|pathway|7227
child_pathway_of|REACTOME|R-DME-164378|pathway|https://reactome.org|R-DME-163359|pathway|7227
child_pathway_of|REACTOME|R-DME-163358|pathway|https://reactome.org|R-DME-163685|pathway|7227
child_pathway_of|REACTOME|R-DME-163359|pathway|https://reactome.org|R-DME-163685|pathway|7227
child_pathway_of|REACTOME|R-DME-163754|pathway|https://reactome.org|R-DME-163685|pathway|7227
child_pathway_of|REACTOME|R-DME-422356|pathway|https://reactome.org|R-DME-163685|pathway|7227
child_pathway_of|REACTOME|R-DME-2022854|pathway|https://reactome.org|R-DME-1638074|pathway|7227
child_pathway_of|REACTOME|R-DME-2022857|pathway|https://reactome.org|R-DME-1638074|pathway|7227
child_pathway_of|REACTOME|R-DME-2022928|pathway|https://reactome.org|R-DME-1638091|pathway|7227
child_pathway_of|REACTOME|R-DME-2024096|pathway|https://reactome.org|R-DME-1638091|pathway|7227
child_pathway_of|REACTOME|R-DME-1663150|pathway|https://reactome.org|R-DME-163841|pathway|7227
child_pathway_of|REACTOME|R-DME-204626|pathway|https://reactome.org|R-DME-163841|pathway|7227
child_pathway_of|REACTOME|R-DME-5358493|pathway|https://reactome.org|R-DME-163841|pathway|7227
child_pathway_of|REACTOME|R-DME-9629569|pathway|https://reactome.org|R-DME-163841|pathway|7227
child_pathway_of|REACTOME|R-DME-69278|pathway|https://reactome.org|R-DME-1640170|pathway|7227
child_pathway_of|REACTOME|R-DME-69620|pathway|https://reactome.org|R-DME-1640170|pathway|7227
child_pathway_of|REACTOME|R-DME-73886|pathway|https://reactome.org|R-DME-1640170|pathway|7227
child_pathway_of|REACTOME|R-DME-8948216|pathway|https://reactome.org|R-DME-1650814|pathway|7227
child_pathway_of|REACTOME|R-DME-165181|pathway|https://reactome.org|R-DME-165159|pathway|7227
child_pathway_of|REACTOME|R-DME-166208|pathway|https://reactome.org|R-DME-165159|pathway|7227
child_pathway_of|REACTOME|R-DME-380972|pathway|https://reactome.org|R-DME-165159|pathway|7227
child_pathway_of|REACTOME|R-DME-166058|pathway|https://reactome.org|R-DME-166016|pathway|7227
child_pathway_of|REACTOME|R-DME-166166|pathway|https://reactome.org|R-DME-166016|pathway|7227
child_pathway_of|REACTOME|R-DME-445989|pathway|https://reactome.org|R-DME-166058|pathway|7227
child_pathway_of|REACTOME|R-DME-450294|pathway|https://reactome.org|R-DME-166058|pathway|7227
child_pathway_of|REACTOME|R-DME-937039|pathway|https://reactome.org|R-DME-166058|pathway|7227
child_pathway_of|REACTOME|R-DME-937042|pathway|https://reactome.org|R-DME-166058|pathway|7227
child_pathway_of|REACTOME|R-DME-9840309|pathway|https://reactome.org|R-DME-1660662|pathway|7227
