label|source|source_id|source_type|source_url|target_id|target_type|taxon_id
translates_to|UniProt|ENST00000328724|transcript|https://www.uniprot.org/|Q13362|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000334743|transcript|https://www.uniprot.org/|Q13362|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000350249|transcript|https://www.uniprot.org/|Q13362|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000422945|transcript|https://www.uniprot.org/|Q13362|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000445439|transcript|https://www.uniprot.org/|Q13362|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000322088|transcript|https://www.uniprot.org/|P30153|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000311129|transcript|https://www.uniprot.org/|P30154|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000341980|transcript|https://www.uniprot.org/|P30154|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000393055|transcript|https://www.uniprot.org/|P30154|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000426998|transcript|https://www.uniprot.org/|P30154|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000527614|transcript|https://www.uniprot.org/|P30154|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000315985|transcript|https://www.uniprot.org/|P63151|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000380737|transcript|https://www.uniprot.org/|P63151|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000336640|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000394409|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000394411|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000394413|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000394414|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000453001|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000504198|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000508545|transcript|https://www.uniprot.org/|Q00005|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000455566|transcript|https://www.uniprot.org/|Q66LE6|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000335585|transcript|https://www.uniprot.org/|Q9Y2T4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000382599|transcript|https://www.uniprot.org/|Q9Y2T4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000506140|transcript|https://www.uniprot.org/|Q9Y2T4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000507294|transcript|https://www.uniprot.org/|Q9Y2T4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000515571|transcript|https://www.uniprot.org/|Q9Y2T4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000369413|transcript|https://www.uniprot.org/|P14060|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000528909|transcript|https://www.uniprot.org/|P14060|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000369416|transcript|https://www.uniprot.org/|P26439|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000543831|transcript|https://www.uniprot.org/|P26439|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000262520|transcript|https://www.uniprot.org/|Q9H2F3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000297679|transcript|https://www.uniprot.org/|Q9H2F3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000417536|transcript|https://www.uniprot.org/|Q9Y3L3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000649765|transcript|https://www.uniprot.org/|Q9Y3L3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000435136|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000502260|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000503219|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000503393|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000504294|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000508385|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000511747|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000512014|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000513020|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000513095|transcript|https://www.uniprot.org/|P78314|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000366472|transcript|https://www.uniprot.org/|Q7L8J4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000383791|transcript|https://www.uniprot.org/|O60239|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000408919|transcript|https://www.uniprot.org/|O60239|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000426925|transcript|https://www.uniprot.org/|O60239|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000294973|transcript|https://www.uniprot.org/|P46952|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000265395|transcript|https://www.uniprot.org/|P31937|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000219431|transcript|https://www.uniprot.org/|P29372|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000356432|transcript|https://www.uniprot.org/|P29372|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000397817|transcript|https://www.uniprot.org/|P29372|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000338825|transcript|https://www.uniprot.org/|Q13541|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000373218|transcript|https://www.uniprot.org/|Q13542|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000310331|transcript|https://www.uniprot.org/|O60516|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000330125|transcript|https://www.uniprot.org/|Q9NRA8|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000344710|transcript|https://www.uniprot.org/|Q9NRA8|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000397525|transcript|https://www.uniprot.org/|Q9NRA8|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000338663|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000377889|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000377890|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000377891|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000538084|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000544377|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000680631|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000681657|transcript|https://www.uniprot.org/|P08195|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000323865|transcript|https://www.uniprot.org/|P08908|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000369947|transcript|https://www.uniprot.org/|P28222|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000374619|transcript|https://www.uniprot.org/|P28221|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000305344|transcript|https://www.uniprot.org/|P28566|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000319595|transcript|https://www.uniprot.org/|P30939|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000542664|transcript|https://www.uniprot.org/|P28223|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000258400|transcript|https://www.uniprot.org/|P41595|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000276198|transcript|https://www.uniprot.org/|P28335|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000371950|transcript|https://www.uniprot.org/|P28335|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000371951|transcript|https://www.uniprot.org/|P28335|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000299961|transcript|https://www.uniprot.org/|P46098|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000355556|transcript|https://www.uniprot.org/|P46098|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000375498|transcript|https://www.uniprot.org/|P46098|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000504030|transcript|https://www.uniprot.org/|P46098|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000506841|transcript|https://www.uniprot.org/|P46098|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000260191|transcript|https://www.uniprot.org/|O95264|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000537778|transcript|https://www.uniprot.org/|O95264|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000318351|transcript|https://www.uniprot.org/|Q8WXA8|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000382489|transcript|https://www.uniprot.org/|Q70Z44|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000428798|transcript|https://www.uniprot.org/|Q70Z44|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000453435|transcript|https://www.uniprot.org/|Q70Z44|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000335304|transcript|https://www.uniprot.org/|A5X5Y0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000415389|transcript|https://www.uniprot.org/|A5X5Y0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000425359|transcript|https://www.uniprot.org/|A5X5Y0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000436361|transcript|https://www.uniprot.org/|A5X5Y0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000440596|transcript|https://www.uniprot.org/|A5X5Y0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000360693|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000377888|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000517929|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000520514|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000521530|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000521735|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000522588|transcript|https://www.uniprot.org/|Q13639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000287907|transcript|https://www.uniprot.org/|P47898|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000289753|transcript|https://www.uniprot.org/|P50406|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000277874|transcript|https://www.uniprot.org/|P34969|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000336152|transcript|https://www.uniprot.org/|P34969|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000371719|transcript|https://www.uniprot.org/|P34969|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000258761|transcript|https://www.uniprot.org/|Q9Y6E2|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000433922|transcript|https://www.uniprot.org/|Q9Y6E2|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000409226|transcript|https://www.uniprot.org/|Q7L1Q6|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000409600|transcript|https://www.uniprot.org/|Q7L1Q6|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000452790|transcript|https://www.uniprot.org/|Q7L1Q6|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000235628|transcript|https://www.uniprot.org/|Q9BXI3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000304081|transcript|https://www.uniprot.org/|Q96P26|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000359846|transcript|https://www.uniprot.org/|Q96P26|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000409467|transcript|https://www.uniprot.org/|Q9H0P0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000643244|transcript|https://www.uniprot.org/|Q9H0P0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000435506|transcript|https://www.uniprot.org/|Q969T7|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000343289|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000404739|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000674696|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000675326|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000675985|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000676428|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000676449|transcript|https://www.uniprot.org/|P49902|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000257770|transcript|https://www.uniprot.org/|P21589|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000369651|transcript|https://www.uniprot.org/|P21589|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000270776|transcript|https://www.uniprot.org/|P52209|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000252603|transcript|https://www.uniprot.org/|O95336|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000300175|transcript|https://www.uniprot.org/|P05408|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000413748|transcript|https://www.uniprot.org/|P05408|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000614359|transcript|https://www.uniprot.org/|P05408|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000632219|transcript|https://www.uniprot.org/|P05408|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000632674|transcript|https://www.uniprot.org/|P05408|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000339737|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000343985|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000356714|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000397046|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000397048|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000397049|transcript|https://www.uniprot.org/|P36639|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000601302|transcript|https://www.uniprot.org/|P0DKL9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000686077|transcript|https://www.uniprot.org/|P0DKL9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000293350|transcript|https://www.uniprot.org/|Q8IZ83|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000455361|transcript|https://www.uniprot.org/|Q8IZ83|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000347464|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000373525|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000392017|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000392020|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000625501|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000626623|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000630066|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000630204|transcript|https://www.uniprot.org/|Q676U5|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000321297|transcript|https://www.uniprot.org/|Q8NAA4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000259396|transcript|https://www.uniprot.org/|P02763|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000431067|transcript|https://www.uniprot.org/|P19652|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000616052|transcript|https://www.uniprot.org/|P20848|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000355814|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000393087|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000393088|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000402629|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000404814|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000437397|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000440909|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000448921|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000449399|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000489769|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000636712|transcript|https://www.uniprot.org/|P01009|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000263100|transcript|https://www.uniprot.org/|P04217|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000373993|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000373995|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000373997|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000374001|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000395495|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000414883|transcript|https://www.uniprot.org/|Q9NQ94|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000562196|transcript|https://www.uniprot.org/|Q5TYW2|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000324015|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000382061|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000450523|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000453066|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000618883|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000622842|transcript|https://www.uniprot.org/|P08697|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000306390|transcript|https://www.uniprot.org/|P02750|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000318602|transcript|https://www.uniprot.org/|P01023|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000299698|transcript|https://www.uniprot.org/|A8K2U0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000539547|transcript|https://www.uniprot.org/|A8K2U0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000295181|transcript|https://www.uniprot.org/|A7E2S9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000409867|transcript|https://www.uniprot.org/|A7E2S9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000442999|transcript|https://www.uniprot.org/|U3KPV4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000249005|transcript|https://www.uniprot.org/|Q9NPC4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000381278|transcript|https://www.uniprot.org/|Q9NPC4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000401850|transcript|https://www.uniprot.org/|Q9NPC4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000642412|transcript|https://www.uniprot.org/|Q9NPC4|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000236709|transcript|https://www.uniprot.org/|Q9UNA3|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000346798|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000348990|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000354192|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000357903|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000358918|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000440126|transcript|https://www.uniprot.org/|P05067|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000519948|transcript|https://www.uniprot.org/|Q96GX2|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000309502|transcript|https://www.uniprot.org/|P30542|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000337894|transcript|https://www.uniprot.org/|P30542|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000367235|transcript|https://www.uniprot.org/|P30542|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000367236|transcript|https://www.uniprot.org/|P30542|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000337539|transcript|https://www.uniprot.org/|P29274|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000610595|transcript|https://www.uniprot.org/|P29274|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000611543|transcript|https://www.uniprot.org/|P29274|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000618076|transcript|https://www.uniprot.org/|P29274|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000304222|transcript|https://www.uniprot.org/|P29275|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000241356|transcript|https://www.uniprot.org/|P0DMS8|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000253188|transcript|https://www.uniprot.org/|Q9NS82|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000232892|transcript|https://www.uniprot.org/|P22760|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000209873|transcript|https://www.uniprot.org/|Q9NRG9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000394384|transcript|https://www.uniprot.org/|Q9NRG9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000708962|transcript|https://www.uniprot.org/|Q9NRG9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000708963|transcript|https://www.uniprot.org/|Q9NRG9|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000412532|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000434726|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000542575|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000593713|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000598022|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000713951|transcript|https://www.uniprot.org/|Q15758|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000316519|transcript|https://www.uniprot.org/|Q86V21|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000393078|transcript|https://www.uniprot.org/|P01011|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000393080|transcript|https://www.uniprot.org/|P01011|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000467132|transcript|https://www.uniprot.org/|P01011|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000556968|transcript|https://www.uniprot.org/|P01011|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000337664|transcript|https://www.uniprot.org/|Q8N5Z0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000353187|transcript|https://www.uniprot.org/|Q8N5Z0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000509167|transcript|https://www.uniprot.org/|Q8N5Z0|protein|NCBITaxon:9606
translates_to|UniProt|ENST00000515480|transcript|https://www.uniprot.org/|Q8N5Z0|protein|NCBITaxon:9606
