label|source_id|source_type|target_id|target_type|taxon_id
child_pathway_of|R-DME-1181150|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-186712|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-381340|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-525793|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-6805567|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-9616222|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-9675108|pathway|R-DME-1266738|pathway|7227
child_pathway_of|R-DME-449147|pathway|R-DME-1280215|pathway|7227
child_pathway_of|R-DME-5668541|pathway|R-DME-1280215|pathway|7227
child_pathway_of|R-DME-913531|pathway|R-DME-1280215|pathway|7227
child_pathway_of|R-DME-9607240|pathway|R-DME-1280215|pathway|7227
child_pathway_of|R-DME-198933|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-202403|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-2132295|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-388841|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-392517|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-983169|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-983705|pathway|R-DME-1280218|pathway|7227
child_pathway_of|R-DME-1296041|pathway|R-DME-1296059|pathway|7227
child_pathway_of|R-DME-1296025|pathway|R-DME-1296065|pathway|7227
child_pathway_of|R-DME-1296053|pathway|R-DME-1296065|pathway|7227
child_pathway_of|R-DME-1296059|pathway|R-DME-1296065|pathway|7227
child_pathway_of|R-DME-1296067|pathway|R-DME-1296065|pathway|7227
child_pathway_of|R-DME-1296052|pathway|R-DME-1296071|pathway|7227
child_pathway_of|R-DME-1296061|pathway|R-DME-1296071|pathway|7227
child_pathway_of|R-DME-1296065|pathway|R-DME-1296071|pathway|7227
child_pathway_of|R-DME-1296072|pathway|R-DME-1296071|pathway|7227
child_pathway_of|R-DME-1296346|pathway|R-DME-1296071|pathway|7227
child_pathway_of|R-DME-1299316|pathway|R-DME-1296346|pathway|7227
child_pathway_of|R-DME-1299344|pathway|R-DME-1296346|pathway|7227
child_pathway_of|R-DME-1299503|pathway|R-DME-1296346|pathway|7227
child_pathway_of|R-DME-2395516|pathway|R-DME-1362409|pathway|7227
child_pathway_of|R-DME-141334|pathway|R-DME-140179|pathway|7227
child_pathway_of|R-DME-140837|pathway|R-DME-140877|pathway|7227
child_pathway_of|R-DME-141430|pathway|R-DME-141405|pathway|7227
child_pathway_of|R-DME-163200|pathway|R-DME-1428517|pathway|7227
child_pathway_of|R-DME-71406|pathway|R-DME-1428517|pathway|7227
child_pathway_of|R-DME-1362409|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-1428517|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-1475029|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-1483249|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-15869|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-163685|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-189445|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-196854|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-202131|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-211859|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-556833|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-71291|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-71387|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-71737|pathway|R-DME-1430728|pathway|7227
child_pathway_of|R-DME-1433559|pathway|R-DME-1433557|pathway|7227
child_pathway_of|R-DME-1187000|pathway|R-DME-1474165|pathway|7227
child_pathway_of|R-DME-1442490|pathway|R-DME-1474228|pathway|7227
child_pathway_of|R-DME-1592389|pathway|R-DME-1474228|pathway|7227
child_pathway_of|R-DME-1474228|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-1474290|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-1566948|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-216083|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-3000171|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-3000178|pathway|R-DME-1474244|pathway|7227
child_pathway_of|R-DME-1650814|pathway|R-DME-1474290|pathway|7227
child_pathway_of|R-DME-2022090|pathway|R-DME-1474290|pathway|7227
child_pathway_of|R-DME-1237044|pathway|R-DME-1480926|pathway|7227
child_pathway_of|R-DME-1247673|pathway|R-DME-1480926|pathway|7227
child_pathway_of|R-DME-1482788|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482798|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482801|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482839|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482883|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482922|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1482925|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483076|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483101|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483115|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483148|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483166|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483191|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483196|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483213|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1483226|pathway|R-DME-1483206|pathway|7227
child_pathway_of|R-DME-1855167|pathway|R-DME-1483249|pathway|7227
child_pathway_of|R-DME-1855183|pathway|R-DME-1483249|pathway|7227
child_pathway_of|R-DME-1855191|pathway|R-DME-1483249|pathway|7227
child_pathway_of|R-DME-1855204|pathway|R-DME-1483249|pathway|7227
child_pathway_of|R-DME-1855231|pathway|R-DME-1483249|pathway|7227
child_pathway_of|R-DME-1483196|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1483248|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1660499|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1660514|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1660516|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1660517|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-6814848|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-8847453|pathway|R-DME-1483255|pathway|7227
child_pathway_of|R-DME-1483206|pathway|R-DME-1483257|pathway|7227
child_pathway_of|R-DME-1483255|pathway|R-DME-1483257|pathway|7227
child_pathway_of|R-DME-111997|pathway|R-DME-1489509|pathway|7227
child_pathway_of|R-DME-373753|pathway|R-DME-1500931|pathway|7227
child_pathway_of|R-DME-446728|pathway|R-DME-1500931|pathway|7227
child_pathway_of|R-DME-156581|pathway|R-DME-156580|pathway|7227
child_pathway_of|R-DME-156584|pathway|R-DME-156580|pathway|7227
child_pathway_of|R-DME-156588|pathway|R-DME-156580|pathway|7227
child_pathway_of|R-DME-156590|pathway|R-DME-156580|pathway|7227
child_pathway_of|R-DME-174362|pathway|R-DME-156584|pathway|7227
child_pathway_of|R-DME-173599|pathway|R-DME-156588|pathway|7227
child_pathway_of|R-DME-174403|pathway|R-DME-156590|pathway|7227
child_pathway_of|R-DME-2129379|pathway|R-DME-1566948|pathway|7227
child_pathway_of|R-DME-156902|pathway|R-DME-156842|pathway|7227
child_pathway_of|R-DME-1912422|pathway|R-DME-157118|pathway|7227
child_pathway_of|R-DME-1980143|pathway|R-DME-157118|pathway|7227
child_pathway_of|R-DME-9013694|pathway|R-DME-157118|pathway|7227
child_pathway_of|R-DME-180786|pathway|R-DME-157579|pathway|7227
child_pathway_of|R-DME-190828|pathway|R-DME-157858|pathway|7227
child_pathway_of|R-DME-499943|pathway|R-DME-15869|pathway|7227
child_pathway_of|R-DME-8956319|pathway|R-DME-15869|pathway|7227
child_pathway_of|R-DME-8956320|pathway|R-DME-15869|pathway|7227
child_pathway_of|R-DME-8956321|pathway|R-DME-15869|pathway|7227
child_pathway_of|R-DME-2151201|pathway|R-DME-1592230|pathway|7227
child_pathway_of|R-DME-8949613|pathway|R-DME-1592230|pathway|7227
child_pathway_of|R-DME-159227|pathway|R-DME-159234|pathway|7227
child_pathway_of|R-DME-159230|pathway|R-DME-159234|pathway|7227
child_pathway_of|R-DME-159231|pathway|R-DME-159234|pathway|7227
child_pathway_of|R-DME-1810476|pathway|R-DME-1606322|pathway|7227
child_pathway_of|R-DME-1614517|pathway|R-DME-1614558|pathway|7227
child_pathway_of|R-DME-1237112|pathway|R-DME-1614635|pathway|7227
child_pathway_of|R-DME-1614558|pathway|R-DME-1614635|pathway|7227
child_pathway_of|R-DME-1614603|pathway|R-DME-1614635|pathway|7227
child_pathway_of|R-DME-157118|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-165159|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-195721|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-2028269|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-354192|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-372790|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-5358351|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-5683057|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-73887|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006335|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006925|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006927|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006931|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006934|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9006936|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-9716542|pathway|R-DME-162582|pathway|7227
child_pathway_of|R-DME-1638074|pathway|R-DME-1630316|pathway|7227
child_pathway_of|R-DME-1638091|pathway|R-DME-1630316|pathway|7227
child_pathway_of|R-DME-174362|pathway|R-DME-1630316|pathway|7227
child_pathway_of|R-DME-1793185|pathway|R-DME-1630316|pathway|7227
child_pathway_of|R-DME-2142845|pathway|R-DME-1630316|pathway|7227
child_pathway_of|R-DME-162710|pathway|R-DME-163125|pathway|7227
child_pathway_of|R-DME-163210|pathway|R-DME-163200|pathway|7227
child_pathway_of|R-DME-166187|pathway|R-DME-163200|pathway|7227
child_pathway_of|R-DME-611105|pathway|R-DME-163200|pathway|7227
child_pathway_of|R-DME-9663891|pathway|R-DME-1632852|pathway|7227
child_pathway_of|R-DME-164378|pathway|R-DME-163359|pathway|7227
child_pathway_of|R-DME-163358|pathway|R-DME-163685|pathway|7227
child_pathway_of|R-DME-163359|pathway|R-DME-163685|pathway|7227
child_pathway_of|R-DME-163754|pathway|R-DME-163685|pathway|7227
child_pathway_of|R-DME-163765|pathway|R-DME-163685|pathway|7227
child_pathway_of|R-DME-422356|pathway|R-DME-163685|pathway|7227
child_pathway_of|R-DME-2022854|pathway|R-DME-1638074|pathway|7227
child_pathway_of|R-DME-2022857|pathway|R-DME-1638074|pathway|7227
child_pathway_of|R-DME-1971475|pathway|R-DME-1638091|pathway|7227
child_pathway_of|R-DME-2022928|pathway|R-DME-1638091|pathway|7227
child_pathway_of|R-DME-2024096|pathway|R-DME-1638091|pathway|7227
child_pathway_of|R-DME-204626|pathway|R-DME-163841|pathway|7227
child_pathway_of|R-DME-5358493|pathway|R-DME-163841|pathway|7227
child_pathway_of|R-DME-69278|pathway|R-DME-1640170|pathway|7227
child_pathway_of|R-DME-69620|pathway|R-DME-1640170|pathway|7227
child_pathway_of|R-DME-73886|pathway|R-DME-1640170|pathway|7227
child_pathway_of|R-DME-8948216|pathway|R-DME-1650814|pathway|7227
child_pathway_of|R-DME-165181|pathway|R-DME-165159|pathway|7227
child_pathway_of|R-DME-166208|pathway|R-DME-165159|pathway|7227
child_pathway_of|R-DME-380972|pathway|R-DME-165159|pathway|7227
child_pathway_of|R-DME-166058|pathway|R-DME-166016|pathway|7227
child_pathway_of|R-DME-166166|pathway|R-DME-166016|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-166058|pathway|7227
child_pathway_of|R-DME-450294|pathway|R-DME-166058|pathway|7227
child_pathway_of|R-DME-937039|pathway|R-DME-166058|pathway|7227
child_pathway_of|R-DME-937042|pathway|R-DME-166058|pathway|7227
child_pathway_of|R-DME-937061|pathway|R-DME-166166|pathway|7227
child_pathway_of|R-DME-167826|pathway|R-DME-166187|pathway|7227
child_pathway_of|R-DME-167827|pathway|R-DME-166187|pathway|7227
child_pathway_of|R-DME-187037|pathway|R-DME-166520|pathway|7227
child_pathway_of|R-DME-166663|pathway|R-DME-166658|pathway|7227
child_pathway_of|R-DME-174577|pathway|R-DME-166658|pathway|7227
child_pathway_of|R-DME-977606|pathway|R-DME-166658|pathway|7227
child_pathway_of|R-DME-173736|pathway|R-DME-166663|pathway|7227
child_pathway_of|R-DME-171007|pathway|R-DME-167044|pathway|7227
child_pathway_of|R-DME-975155|pathway|R-DME-168138|pathway|7227
child_pathway_of|R-DME-975871|pathway|R-DME-168142|pathway|7227
child_pathway_of|R-DME-445989|pathway|R-DME-168164|pathway|7227
child_pathway_of|R-DME-450294|pathway|R-DME-168164|pathway|7227
child_pathway_of|R-DME-975871|pathway|R-DME-168176|pathway|7227
child_pathway_of|R-DME-166058|pathway|R-DME-168179|pathway|7227
child_pathway_of|R-DME-975155|pathway|R-DME-168181|pathway|7227
child_pathway_of|R-DME-166058|pathway|R-DME-168188|pathway|7227
child_pathway_of|R-DME-1222556|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-166658|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-168643|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-168898|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-168928|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-1834949|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-2029480|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-2172127|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-2454202|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-5621481|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-6798695|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-6803157|pathway|R-DME-168249|pathway|7227
child_pathway_of|R-DME-1280215|pathway|R-DME-168256|pathway|7227
child_pathway_of|R-DME-1280218|pathway|R-DME-168256|pathway|7227
child_pathway_of|R-DME-168249|pathway|R-DME-168256|pathway|7227
child_pathway_of|R-DME-168638|pathway|R-DME-168643|pathway|7227
child_pathway_of|R-DME-622312|pathway|R-DME-168643|pathway|7227
child_pathway_of|R-DME-166016|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-168138|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-168142|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-168164|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-168176|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-168181|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-181438|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-5686938|pathway|R-DME-168898|pathway|7227
child_pathway_of|R-DME-933542|pathway|R-DME-168928|pathway|7227
child_pathway_of|R-DME-170968|pathway|R-DME-169893|pathway|7227
child_pathway_of|R-DME-2173789|pathway|R-DME-170834|pathway|7227
child_pathway_of|R-DME-2173791|pathway|R-DME-170834|pathway|7227
child_pathway_of|R-DME-2173793|pathway|R-DME-170834|pathway|7227
child_pathway_of|R-DME-174084|pathway|R-DME-174143|pathway|7227
child_pathway_of|R-DME-174178|pathway|R-DME-174143|pathway|7227
child_pathway_of|R-DME-176407|pathway|R-DME-174143|pathway|7227
child_pathway_of|R-DME-176408|pathway|R-DME-174143|pathway|7227
child_pathway_of|R-DME-176814|pathway|R-DME-174143|pathway|7227
child_pathway_of|R-DME-174411|pathway|R-DME-174417|pathway|7227
child_pathway_of|R-DME-8963899|pathway|R-DME-174824|pathway|7227
child_pathway_of|R-DME-8964043|pathway|R-DME-174824|pathway|7227
child_pathway_of|R-DME-141405|pathway|R-DME-176408|pathway|7227
child_pathway_of|R-DME-174113|pathway|R-DME-176408|pathway|7227
child_pathway_of|R-DME-176417|pathway|R-DME-176408|pathway|7227
child_pathway_of|R-DME-174048|pathway|R-DME-176409|pathway|7227
child_pathway_of|R-DME-174154|pathway|R-DME-176409|pathway|7227
child_pathway_of|R-DME-179419|pathway|R-DME-176409|pathway|7227
child_pathway_of|R-DME-176409|pathway|R-DME-176814|pathway|7227
child_pathway_of|R-DME-176412|pathway|R-DME-176814|pathway|7227
child_pathway_of|R-DME-179812|pathway|R-DME-177929|pathway|7227
child_pathway_of|R-DME-180292|pathway|R-DME-177929|pathway|7227
child_pathway_of|R-DME-180336|pathway|R-DME-177929|pathway|7227
child_pathway_of|R-DME-182971|pathway|R-DME-177929|pathway|7227
child_pathway_of|R-DME-1971475|pathway|R-DME-1793185|pathway|7227
child_pathway_of|R-DME-2022870|pathway|R-DME-1793185|pathway|7227
child_pathway_of|R-DME-2022923|pathway|R-DME-1793185|pathway|7227
child_pathway_of|R-DME-2024101|pathway|R-DME-1793185|pathway|7227
child_pathway_of|R-DME-174184|pathway|R-DME-179419|pathway|7227
child_pathway_of|R-DME-179409|pathway|R-DME-179419|pathway|7227
child_pathway_of|R-DME-171319|pathway|R-DME-180786|pathway|7227
child_pathway_of|R-DME-174417|pathway|R-DME-180786|pathway|7227
child_pathway_of|R-DME-622323|pathway|R-DME-181431|pathway|7227
child_pathway_of|R-DME-622327|pathway|R-DME-181431|pathway|7227
child_pathway_of|R-DME-168179|pathway|R-DME-181438|pathway|7227
child_pathway_of|R-DME-168188|pathway|R-DME-181438|pathway|7227
child_pathway_of|R-DME-3249367|pathway|R-DME-1834941|pathway|7227
child_pathway_of|R-DME-1606322|pathway|R-DME-1834949|pathway|7227
child_pathway_of|R-DME-1834941|pathway|R-DME-1834949|pathway|7227
child_pathway_of|R-DME-3134963|pathway|R-DME-1834949|pathway|7227
child_pathway_of|R-DME-3134973|pathway|R-DME-1834949|pathway|7227
child_pathway_of|R-DME-3134975|pathway|R-DME-1834949|pathway|7227
child_pathway_of|R-DME-1592230|pathway|R-DME-1852241|pathway|7227
child_pathway_of|R-DME-5617833|pathway|R-DME-1852241|pathway|7227
child_pathway_of|R-DME-210745|pathway|R-DME-186712|pathway|7227
child_pathway_of|R-DME-186763|pathway|R-DME-186797|pathway|7227
child_pathway_of|R-DME-177504|pathway|R-DME-187037|pathway|7227
child_pathway_of|R-DME-187687|pathway|R-DME-187037|pathway|7227
child_pathway_of|R-DME-198203|pathway|R-DME-187037|pathway|7227
child_pathway_of|R-DME-198725|pathway|R-DME-187037|pathway|7227
child_pathway_of|R-DME-167044|pathway|R-DME-187687|pathway|7227
child_pathway_of|R-DME-169893|pathway|R-DME-187687|pathway|7227
child_pathway_of|R-DME-189451|pathway|R-DME-189445|pathway|7227
child_pathway_of|R-DME-189483|pathway|R-DME-189445|pathway|7227
child_pathway_of|R-DME-5654736|pathway|R-DME-190236|pathway|7227
child_pathway_of|R-DME-5654738|pathway|R-DME-190236|pathway|7227
child_pathway_of|R-DME-5654741|pathway|R-DME-190236|pathway|7227
child_pathway_of|R-DME-5654743|pathway|R-DME-190236|pathway|7227
child_pathway_of|R-DME-190371|pathway|R-DME-190239|pathway|7227
child_pathway_of|R-DME-190372|pathway|R-DME-190239|pathway|7227
child_pathway_of|R-DME-190375|pathway|R-DME-190241|pathway|7227
child_pathway_of|R-DME-190377|pathway|R-DME-190241|pathway|7227
child_pathway_of|R-DME-190370|pathway|R-DME-190242|pathway|7227
child_pathway_of|R-DME-190373|pathway|R-DME-190242|pathway|7227
child_pathway_of|R-DME-190374|pathway|R-DME-190242|pathway|7227
child_pathway_of|R-DME-1307965|pathway|R-DME-190322|pathway|7227
child_pathway_of|R-DME-190873|pathway|R-DME-190828|pathway|7227
child_pathway_of|R-DME-196025|pathway|R-DME-190873|pathway|7227
child_pathway_of|R-DME-1912420|pathway|R-DME-1912422|pathway|7227
child_pathway_of|R-DME-193368|pathway|R-DME-192105|pathway|7227
child_pathway_of|R-DME-193775|pathway|R-DME-192105|pathway|7227
child_pathway_of|R-DME-193807|pathway|R-DME-192105|pathway|7227
child_pathway_of|R-DME-209560|pathway|R-DME-193639|pathway|7227
child_pathway_of|R-DME-193634|pathway|R-DME-193697|pathway|7227
child_pathway_of|R-DME-193639|pathway|R-DME-193704|pathway|7227
